timestep,reward
44,40.672
66044,40.326
132044,41.259
198044,40.786
264044,41.006
330044,41.442
396044,41.119
462044,41.154
528044,41.687
594044,41.632
660044,41.738
726044,41.516
792044,41.346
858044,41.948
924044,42.224
990044,42.254
1056044,42.245
1122044,42.045
1188044,42.084
1254044,42.142
1320044,41.853
1386044,41.835
1452044,41.715
1518044,42.74
1584044,42.276
1650044,41.455
1716044,42.979
1782044,41.957
1848044,42.032
1914044,41.697
1980044,42.564
2046044,42.968
2112044,42.645
2178044,42.943
2244044,42.479
2310044,42.678
2376044,42.037
2442044,42.178
2508044,42.411
2574044,42.166
2640044,42.361
2706044,42.74
2772044,43.292
2838044,42.457
2904044,42.516
2970044,42.555
3036044,42.515
3102044,43.088
3168044,42.268
3234044,42.321
3300044,42.597
3366044,42.34
3432044,42.38
3498044,42.232
3564044,42.11
3630044,42.278
3696044,42.734
3762044,42.967
3828044,42.641
3894044,42.733
3960044,42.707
4026044,42.605
4092044,42.063
4158044,42.721
4224044,42.264
4290044,42.754
4356044,42.732
4422044,42.929
4488044,42.242
4554044,42.38
4620044,42.483
4686044,43.031
4752044,43.054
4818044,42.752
4884044,42.024
4950044,42.249
5016044,42.414
5082044,42.753
5148044,43.017
5214044,42.65
5280044,42.628
5346044,41.84
5412044,42.823
5478044,42.195
5544044,42.057
5610044,42.66
5676044,43.269
5742044,42.296
5808044,42.847
5874044,42.725
5940044,42.301
6006044,42.384
6072044,42.62
6138044,42.77
6204044,43.024
6270044,42.341
6336044,42.473
6402044,42.269
6468044,42.725
6534044,42.732
