timestep,reward
44,41.236
66044,40.816
132044,41.055
198044,40.326
264044,40.464
330044,40.642
396044,40.389
462044,40.262
528044,41.045
594044,40.999
660044,41.022
726044,40.593
792044,40.553
858044,41.124
924044,40.907
990044,41.39
1056044,41.698
1122044,41.029
1188044,41.077
1254044,40.566
1320044,40.949
1386044,41.194
1452044,40.342
1518044,41.567
1584044,41.226
1650044,41.346
1716044,41.312
1782044,41.264
1848044,40.948
1914044,41.139
1980044,41.467
2046044,41.485
2112044,41.595
2178044,41.744
2244044,41.554
2310044,41.125
2376044,41.338
2442044,41.575
2508044,41.704
2574044,41.769
2640044,41.183
2706044,41.407
2772044,42.116
2838044,41.725
2904044,41.637
2970044,41.752
3036044,41.278
3102044,42.242
3168044,41.244
3234044,41.657
3300044,41.393
3366044,41.22
3432044,41.38
3498044,41.035
3564044,40.964
3630044,41.258
3696044,41.743
3762044,42.044
3828044,42.028
3894044,41.519
3960044,41.877
4026044,41.727
4092044,41.313
4158044,41.697
4224044,41.116
4290044,41.668
4356044,41.648
4422044,41.871
4488044,41.895
4554044,41.876
4620044,41.614
4686044,42.33
4752044,42.311
4818044,41.778
4884044,41.986
4950044,41.333
5016044,41.769
5082044,40.964
5148044,42.607
5214044,41.635
5280044,41.552
5346044,40.84
5412044,42.119
5478044,41.298
5544044,40.957
5610044,41.672
5676044,42.061
5742044,40.882
5808044,41.838
5874044,41.751
5940044,41.619
6006044,41.48
6072044,41.512
6138044,41.994
6204044,42.097
6270044,41.884
6336044,41.639
6402044,41.736
6468044,41.831
6534044,42.105
