timestep,reward
44,40.912
66044,40.782
132044,40.886
198044,40.413
264044,40.46
330044,41.218
396044,40.708
462044,40.331
528044,41.224
594044,41.267
660044,41.08
726044,41.225
792044,40.701
858044,41.319
924044,40.897
990044,41.367
1056044,41.415
1122044,41.118
1188044,41.152
1254044,40.975
1320044,40.98
1386044,41.285
1452044,40.678
1518044,41.516
1584044,40.954
1650044,40.642
1716044,41.798
1782044,41.468
1848044,41.273
1914044,41.092
1980044,41.419
2046044,42.121
2112044,41.404
2178044,42.047
2244044,41.466
2310044,41.553
2376044,41.237
2442044,41.361
2508044,41.232
2574044,41.828
2640044,41.669
2706044,41.531
2772044,42.308
2838044,41.608
2904044,41.68
2970044,41.842
3036044,41.508
3102044,41.937
3168044,41.221
3234044,41.395
3300044,41.39
3366044,41.534
3432044,41.133
3498044,41.731
3564044,41.411
3630044,41.74
3696044,42.129
3762044,42.28
3828044,42.11
3894044,41.755
3960044,41.914
4026044,42.144
4092044,41.571
4158044,41.706
4224044,41.348
4290044,41.613
4356044,41.443
4422044,42.028
4488044,41.631
4554044,41.856
4620044,41.462
4686044,42.583
4752044,42.863
4818044,41.739
4884044,41.576
4950044,41.499
5016044,41.977
5082044,41.784
5148044,42.3
5214044,41.895
5280044,41.88
5346044,41.214
5412044,41.733
5478044,41.88
5544044,41.395
5610044,41.779
5676044,42.327
5742044,41.12
5808044,42.228
5874044,41.401
5940044,41.909
6006044,41.572
6072044,42.095
6138044,42.282
6204044,41.713
6270044,42.182
6336044,41.273
6402044,41.635
6468044,42.219
6534044,42.539
