timestep,reward
44,41.014
66044,40.887
132044,41.054
198044,41.273
264044,40.89
330044,41.163
396044,41.272
462044,40.659
528044,41.338
594044,41.541
660044,41.537
726044,41.226
792044,41.158
858044,41.627
924044,41.502
990044,41.35
1056044,41.764
1122044,41.802
1188044,41.701
1254044,41.013
1320044,41.408
1386044,40.932
1452044,40.639
1518044,41.657
1584044,40.906
1650044,40.893
1716044,41.254
1782044,41.18
1848044,40.85
1914044,41.395
1980044,41.314
2046044,41.705
2112044,41.429
2178044,41.951
2244044,41.043
2310044,41.287
2376044,41.249
2442044,41.808
2508044,41.522
2574044,40.937
2640044,41.334
2706044,41.192
2772044,42.112
2838044,41.522
2904044,41.408
2970044,41.646
3036044,41.071
3102044,41.828
3168044,40.756
3234044,41.178
3300044,41.285
3366044,41.396
3432044,40.958
3498044,41.414
3564044,41.034
3630044,41.503
3696044,41.856
3762044,41.644
3828044,41.46
3894044,41.498
3960044,41.166
4026044,41.109
4092044,40.943
4158044,41.435
4224044,41.285
4290044,41.386
4356044,41.172
4422044,41.864
4488044,41.084
4554044,41.709
4620044,41.428
4686044,42.319
4752044,42.186
4818044,41.76
4884044,41.182
4950044,41.065
5016044,41.543
5082044,41.476
5148044,41.686
5214044,41.263
5280044,41.322
5346044,40.444
5412044,41.628
5478044,41.252
5544044,40.564
5610044,41.341
5676044,41.966
5742044,41.288
5808044,41.456
5874044,41.443
5940044,41.346
6006044,41.15
6072044,41.443
6138044,41.398
6204044,41.17
6270044,42.056
6336044,41.481
6402044,41.284
6468044,41.128
6534044,41.452
