timestep,reward
44,40.834
66044,41.113
132044,41.256
198044,40.627
264044,40.248
330044,41.044
396044,40.662
462044,40.146
528044,40.949
594044,40.801
660044,41.663
726044,40.905
792044,40.759
858044,41.29
924044,41.127
990044,41.098
1056044,41.647
1122044,41.358
1188044,41.478
1254044,40.61
1320044,41.089
1386044,40.684
1452044,40.546
1518044,41.373
1584044,41.034
1650044,41.146
1716044,41.683
1782044,41.258
1848044,40.942
1914044,40.821
1980044,41.473
2046044,41.9
2112044,41.204
2178044,41.657
2244044,41.349
2310044,41.2
2376044,41.555
2442044,41.572
2508044,41.008
2574044,41.24
2640044,41.368
2706044,41.46
2772044,42.014
2838044,41.561
2904044,41.564
2970044,41.501
3036044,41.725
3102044,42.017
3168044,41.399
3234044,41.665
3300044,41.611
3366044,41.174
3432044,41.296
3498044,41.562
3564044,41.016
3630044,41.766
3696044,41.921
3762044,41.792
3828044,41.93
3894044,41.245
3960044,41.622
4026044,41.657
4092044,41.412
4158044,41.743
4224044,41.433
4290044,41.789
4356044,41.718
4422044,42.061
4488044,41.582
4554044,42.084
4620044,41.581
4686044,42.35
4752044,42.648
4818044,41.503
4884044,41.402
4950044,41.765
5016044,41.9
5082044,41.804
5148044,42.108
5214044,41.417
5280044,41.63
5346044,40.852
5412044,41.89
5478044,41.504
5544044,41.241
5610044,41.997
5676044,42.045
5742044,41.163
5808044,41.702
5874044,41.138
5940044,41.761
6006044,41.821
6072044,42.024
6138044,42.119
6204044,41.724
6270044,41.773
6336044,41.562
6402044,41.456
6468044,41.944
6534044,42.238
