timestep,reward
44,41.307
66044,40.672
132044,41.124
198044,40.676
264044,40.927
330044,41.149
396044,40.793
462044,40.549
528044,40.923
594044,41.274
660044,41.341
726044,41.277
792044,40.897
858044,41.448
924044,41.097
990044,40.817
1056044,41.35
1122044,41.155
1188044,41.464
1254044,40.911
1320044,41.025
1386044,40.982
1452044,40.262
1518044,41.308
1584044,40.894
1650044,40.885
1716044,41.272
1782044,41.232
1848044,41.039
1914044,40.479
1980044,41.198
2046044,41.894
2112044,41.355
2178044,41.845
2244044,41.352
2310044,41.221
2376044,41.169
2442044,41.409
2508044,40.97
2574044,41.105
2640044,40.866
2706044,41.4
2772044,41.735
2838044,41.476
2904044,41.375
2970044,41.29
3036044,41.133
3102044,41.948
3168044,40.915
3234044,41.126
3300044,41.208
3366044,40.742
3432044,41.065
3498044,40.946
3564044,41.163
3630044,41.351
3696044,41.482
3762044,41.168
3828044,41.298
3894044,41.114
3960044,41.134
4026044,41.387
4092044,40.724
4158044,40.883
4224044,40.978
4290044,40.765
4356044,41.36
4422044,41.413
4488044,40.868
4554044,41.373
4620044,40.805
4686044,41.825
4752044,42.378
4818044,41.343
4884044,41.162
4950044,40.822
5016044,41.07
5082044,41.095
5148044,41.471
5214044,41.151
5280044,41.22
5346044,40.417
5412044,41.318
5478044,40.875
5544044,40.568
5610044,41.187
5676044,41.678
5742044,41.102
5808044,41.383
5874044,41.086
5940044,41.042
6006044,40.735
6072044,41.058
6138044,41.205
6204044,41.081
6270044,41.265
6336044,40.973
6402044,40.971
6468044,40.945
6534044,41.435
