timestep,reward
44,0.52
66044,0.536
132044,0.523
198044,0.472
264044,0.505
330044,0.54
396044,0.517
462044,0.495
528044,0.518
594044,0.521
660044,0.511
726044,0.512
792044,0.542
858044,0.53
924044,0.543
990044,0.522
1056044,0.54
1122044,0.539
1188044,0.522
1254044,0.531
1320044,0.536
1386044,0.525
1452044,0.517
1518044,0.551
1584044,0.533
1650044,0.515
1716044,0.562
1782044,0.543
1848044,0.527
1914044,0.51
1980044,0.519
2046044,0.569
2112044,0.554
2178044,0.555
2244044,0.508
2310044,0.539
2376044,0.529
2442044,0.562
2508044,0.529
2574044,0.519
2640044,0.528
2706044,0.545
2772044,0.571
2838044,0.537
2904044,0.529
2970044,0.532
3036044,0.535
3102044,0.566
3168044,0.526
3234044,0.554
3300044,0.546
3366044,0.551
3432044,0.524
3498044,0.499
3564044,0.525
3630044,0.541
3696044,0.537
3762044,0.533
3828044,0.549
3894044,0.541
3960044,0.552
4026044,0.552
4092044,0.528
4158044,0.528
4224044,0.552
4290044,0.545
4356044,0.517
4422044,0.534
4488044,0.52
4554044,0.555
4620044,0.527
4686044,0.563
4752044,0.569
4818044,0.515
4884044,0.534
4950044,0.518
5016044,0.542
5082044,0.529
5148044,0.543
5214044,0.537
5280044,0.546
5346044,0.524
5412044,0.538
5478044,0.535
5544044,0.538
5610044,0.564
5676044,0.574
5742044,0.515
5808044,0.542
5874044,0.514
5940044,0.544
6006044,0.539
6072044,0.545
6138044,0.562
6204044,0.554
6270044,0.539
6336044,0.524
6402044,0.517
6468044,0.521
6534044,0.555
