timestep,reward
44,40.834
66044,41.1
132044,41.153
198044,40.738
264044,40.252
330044,41.139
396044,40.845
462044,40.14
528044,41.219
594044,41.64
660044,40.991
726044,41.454
792044,40.864
858044,41.429
924044,41.254
990044,40.985
1056044,42.135
1122044,41.039
1188044,41.381
1254044,41.209
1320044,41.136
1386044,41.462
1452044,40.168
1518044,41.826
1584044,41.075
1650044,40.788
1716044,41.824
1782044,41.411
1848044,41.274
1914044,41.237
1980044,41.493
2046044,41.782
2112044,42.117
2178044,41.87
2244044,41.582
2310044,41.538
2376044,41.43
2442044,41.096
2508044,41.352
2574044,41.554
2640044,41.425
2706044,41.655
2772044,41.813
2838044,41.862
2904044,41.75
2970044,41.764
3036044,41.599
3102044,41.827
3168044,41.598
3234044,41.923
3300044,41.682
3366044,41.428
3432044,41.332
3498044,41.618
3564044,41.257
3630044,41.832
3696044,41.933
3762044,41.933
3828044,42.013
3894044,41.972
3960044,41.551
4026044,42.11
4092044,41.164
4158044,41.647
4224044,41.643
4290044,42.317
4356044,41.721
4422044,42.141
4488044,41.398
4554044,42.151
4620044,41.339
4686044,43.153
4752044,42.893
4818044,41.861
4884044,41.636
4950044,41.787
5016044,42.346
5082044,41.99
5148044,41.969
5214044,42.15
5280044,42.212
5346044,41.084
5412044,42.39
5478044,41.811
5544044,41.262
5610044,42.2
5676044,42.534
5742044,41.414
5808044,41.901
5874044,41.829
5940044,42.286
6006044,41.748
6072044,42.169
6138044,42.18
6204044,42.496
6270044,42.418
6336044,41.35
6402044,41.807
6468044,42.235
6534044,41.966
