timestep,reward
44,40.912
66044,41.186
132044,40.937
198044,40.517
264044,40.469
330044,40.852
396044,40.422
462044,40.428
528044,40.897
594044,41.345
660044,41.278
726044,40.776
792044,41.221
858044,41.313
924044,41.002
990044,41.464
1056044,41.541
1122044,41.704
1188044,41.53
1254044,40.915
1320044,41.157
1386044,41.121
1452044,40.67
1518044,41.816
1584044,40.923
1650044,41.031
1716044,41.481
1782044,41.705
1848044,40.868
1914044,41.417
1980044,41.479
2046044,42.382
2112044,41.644
2178044,42.222
2244044,41.379
2310044,41.366
2376044,42.026
2442044,41.554
2508044,41.712
2574044,41.565
2640044,41.432
2706044,41.624
2772044,41.81
2838044,42.023
2904044,41.461
2970044,41.523
3036044,41.516
3102044,42.164
3168044,41.379
3234044,41.68
3300044,41.873
3366044,41.311
3432044,41.342
3498044,41.831
3564044,41.626
3630044,42.05
3696044,41.565
3762044,42.128
3828044,41.482
3894044,41.856
3960044,42.036
4026044,42.174
4092044,41.16
4158044,41.744
4224044,40.888
4290044,41.617
4356044,41.89
4422044,42.336
4488044,42.15
4554044,41.917
4620044,41.643
4686044,42.27
4752044,42.441
4818044,41.882
4884044,41.506
4950044,42.032
5016044,42.195
5082044,41.746
5148044,42.385
5214044,41.565
5280044,42.002
5346044,41.366
5412044,42.26
5478044,41.58
5544044,41.369
5610044,42.116
5676044,42.776
5742044,41.834
5808044,42.291
5874044,41.617
5940044,42.144
6006044,41.702
6072044,42.23
6138044,41.803
6204044,42.205
6270044,41.851
6336044,41.702
6402044,41.51
6468044,41.898
6534044,42.26
