timestep,reward
44,41.236
66044,41.142
132044,40.935
198044,40.585
264044,40.428
330044,40.942
396044,40.844
462044,39.932
528044,40.859
594044,41.151
660044,41.064
726044,41.261
792044,40.697
858044,41.39
924044,40.882
990044,40.815
1056044,41.62
1122044,40.878
1188044,41.038
1254044,41.034
1320044,40.819
1386044,40.799
1452044,40.278
1518044,41.784
1584044,40.837
1650044,40.933
1716044,41.703
1782044,41.093
1848044,41.104
1914044,40.796
1980044,41.207
2046044,41.588
2112044,41.641
2178044,41.72
2244044,41.674
2310044,41.109
2376044,41.519
2442044,41.231
2508044,40.951
2574044,41.095
2640044,41.166
2706044,41.5
2772044,42.156
2838044,41.503
2904044,41.541
2970044,41.744
3036044,41.481
3102044,41.889
3168044,41.083
3234044,41.772
3300044,41.384
3366044,41.274
3432044,41.441
3498044,41.587
3564044,41.041
3630044,41.915
3696044,41.69
3762044,41.326
3828044,41.914
3894044,41.429
3960044,42.183
4026044,41.925
4092044,40.985
4158044,41.604
4224044,41.016
4290044,41.837
4356044,41.538
4422044,41.709
4488044,41.549
4554044,41.657
4620044,41.437
4686044,42.556
4752044,42.302
4818044,41.978
4884044,41.469
4950044,41.737
5016044,41.71
5082044,41.281
5148044,41.79
5214044,41.314
5280044,41.643
5346044,41.169
5412044,41.966
5478044,41.577
5544044,41.258
5610044,42.354
5676044,42.305
5742044,41.294
5808044,41.809
5874044,41.699
5940044,41.46
6006044,41.755
6072044,41.981
6138044,41.96
6204044,42.013
6270044,41.903
6336044,41.197
6402044,41.806
6468044,42.235
6534044,41.899
