timestep,reward
44,40.834
66044,40.863
132044,41.189
198044,40.573
264044,40.416
330044,41.178
396044,40.666
462044,40.421
528044,41.384
594044,41.089
660044,40.846
726044,40.925
792044,41.01
858044,41.445
924044,41.234
990044,41.417
1056044,41.86
1122044,41.279
1188044,41.271
1254044,41.133
1320044,41.04
1386044,41.172
1452044,41.069
1518044,41.45
1584044,41.287
1650044,40.689
1716044,41.932
1782044,41.499
1848044,41.595
1914044,40.662
1980044,41.551
2046044,41.881
2112044,41.633
2178044,41.891
2244044,41.337
2310044,41.844
2376044,41.546
2442044,41.286
2508044,41.442
2574044,41.388
2640044,41.862
2706044,41.831
2772044,42.415
2838044,41.784
2904044,41.913
2970044,41.47
3036044,41.891
3102044,42.446
3168044,41.529
3234044,42.215
3300044,42.163
3366044,41.224
3432044,41.797
3498044,41.59
3564044,41.547
3630044,41.839
3696044,41.854
3762044,41.964
3828044,41.969
3894044,41.744
3960044,42.529
4026044,41.705
4092044,41.269
4158044,41.687
4224044,41.416
4290044,41.813
4356044,41.419
4422044,41.901
4488044,41.816
4554044,42.359
4620044,41.768
4686044,42.659
4752044,42.285
4818044,41.842
4884044,41.647
4950044,41.956
5016044,42.395
5082044,41.993
5148044,42.102
5214044,41.816
5280044,41.927
5346044,41.293
5412044,42.421
5478044,41.903
5544044,41.038
5610044,42.304
5676044,42.428
5742044,41.608
5808044,42.048
5874044,41.749
5940044,41.817
6006044,41.87
6072044,41.701
6138044,42.133
6204044,42.078
6270044,41.722
6336044,41.432
6402044,41.817
6468044,42.005
6534044,42.282
