timestep,reward
44,0.52
66044,0.534
132044,0.501
198044,0.502
264044,0.497
330044,0.542
396044,0.507
462044,0.495
528044,0.51
594044,0.529
660044,0.482
726044,0.525
792044,0.522
858044,0.535
924044,0.53
990044,0.521
1056044,0.549
1122044,0.53
1188044,0.516
1254044,0.509
1320044,0.525
1386044,0.533
1452044,0.505
1518044,0.534
1584044,0.509
1650044,0.513
1716044,0.54
1782044,0.553
1848044,0.532
1914044,0.506
1980044,0.539
2046044,0.555
2112044,0.539
2178044,0.544
2244044,0.516
2310044,0.53
2376044,0.53
2442044,0.542
2508044,0.517
2574044,0.518
2640044,0.527
2706044,0.517
2772044,0.533
2838044,0.545
2904044,0.525
2970044,0.529
3036044,0.515
3102044,0.56
3168044,0.524
3234044,0.524
3300044,0.515
3366044,0.513
3432044,0.518
3498044,0.513
3564044,0.529
3630044,0.533
3696044,0.54
3762044,0.536
3828044,0.549
3894044,0.538
3960044,0.532
4026044,0.534
4092044,0.524
4158044,0.535
4224044,0.519
4290044,0.523
4356044,0.516
4422044,0.53
4488044,0.517
4554044,0.524
4620044,0.515
4686044,0.557
4752044,0.545
4818044,0.541
4884044,0.519
4950044,0.508
5016044,0.516
5082044,0.513
5148044,0.532
5214044,0.523
5280044,0.508
5346044,0.519
5412044,0.556
5478044,0.509
5544044,0.509
5610044,0.542
5676044,0.558
5742044,0.506
5808044,0.516
5874044,0.525
5940044,0.525
6006044,0.529
6072044,0.529
6138044,0.546
6204044,0.526
6270044,0.527
6336044,0.531
6402044,0.508
6468044,0.537
6534044,0.525
