timestep,reward
44,40.834
66044,41.09
132044,41.011
198044,40.553
264044,40.37
330044,41.291
396044,40.714
462044,40.434
528044,40.945
594044,41.168
660044,41.007
726044,40.988
792044,41.071
858044,41.638
924044,41.068
990044,41.328
1056044,41.846
1122044,41.419
1188044,41.317
1254044,41.299
1320044,40.924
1386044,40.975
1452044,40.776
1518044,41.495
1584044,41.496
1650044,40.819
1716044,42.018
1782044,41.23
1848044,41.455
1914044,41.11
1980044,41.406
2046044,41.894
2112044,41.171
2178044,41.691
2244044,41.677
2310044,41.567
2376044,41.428
2442044,41.667
2508044,41.608
2574044,41.059
2640044,41.562
2706044,41.726
2772044,42.379
2838044,41.847
2904044,41.454
2970044,42.053
3036044,41.633
3102044,42.113
3168044,41.657
3234044,41.936
3300044,41.958
3366044,41.287
3432044,41.179
3498044,41.435
3564044,41.724
3630044,42.073
3696044,41.771
3762044,42.313
3828044,41.968
3894044,41.574
3960044,41.563
4026044,42.065
4092044,41.653
4158044,41.57
4224044,41.359
4290044,41.426
4356044,41.611
4422044,42.311
4488044,41.48
4554044,41.847
4620044,41.93
4686044,42.609
4752044,42.318
4818044,41.845
4884044,41.385
4950044,41.816
5016044,41.643
5082044,41.684
5148044,41.986
5214044,41.642
5280044,41.335
5346044,41.233
5412044,41.857
5478044,41.648
5544044,41.087
5610044,41.976
5676044,42.047
5742044,41.346
5808044,41.494
5874044,41.668
5940044,41.853
6006044,41.634
6072044,41.765
6138044,42.077
6204044,42.08
6270044,41.972
6336044,41.501
6402044,41.52
6468044,42.133
6534044,42.098
